system,project,method_id,class,name,cosine_similarity,bert_precision,bert_recall,bert_f1,words,reference_words
MISTRAL,nanoXML,418,IXMLReader,getLineNr,0.17101270001490096,0.8651198744773865,0.8023011088371277,0.8325271606445312,19,67
MISTRAL,nanoXML,425,IXMLReader,getSystemID,0.19864881939289813,0.8679328560829163,0.8264577388763428,0.8466877341270447,23,54
MISTRAL,siena,54,Json,wrap,0.25806928094542886,0.8697280883789062,0.8416754007339478,0.8554717898368835,25,51
MISTRAL,siena,59,Json,get,0.32759576765034965,0.8533284068107605,0.838402509689331,0.8457996249198914,38,47
MISTRAL,siena,60,Json,put,0.35514216667643084,0.8689244985580444,0.8495378494262695,0.8591218590736389,31,49
MISTRAL,siena,65,Json,keys,0.2879587876889742,0.8791583180427551,0.8484452366828918,0.8635287880897522,30,53
MISTRAL,siena,66,Json,containsKey,0.3173000365905205,0.8533560037612915,0.8366401195526123,0.8449153900146484,35,54
MISTRAL,siena,76,Json,size,0.15141586809950364,0.8528074622154236,0.8348104357719421,0.8437129259109497,30,50
MISTRAL,siena,87,Json,asString,0.3422129062484578,0.8684163093566895,0.8424351215362549,0.8552284240722656,26,48
MISTRAL,siena,90,Json,asBoolean,0.3173750060270639,0.8725743293762207,0.8499606251716614,0.8611190319061279,31,48
MISTRAL,siena,128,PersistenceManager,createQuery,0.1454743673731499,0.8614293336868286,0.8390501141548157,0.8500924110412598,24,24
MISTRAL,siena,129,PersistenceManager,createQuery,0.27686448175827666,0.8778783679008484,0.8699941039085388,0.8739184737205505,35,28
MISTRAL,siena,133,PersistenceManager,get,0.23109748296521374,0.8680487275123596,0.8460615873336792,0.8569141030311584,35,43
MISTRAL,siena,134,PersistenceManager,insert,0.3402485458555533,0.8886343836784363,0.8443970680236816,0.8659510612487793,19,43
MISTRAL,siena,275,Query,filter,0.26931742298883116,0.8769725561141968,0.8303694725036621,0.8530349731445312,29,49
MISTRAL,siena,276,Query,order,0.3242589429590601,0.884185254573822,0.8363162279129028,0.8595848679542542,30,50
MISTRAL,siena,287,Query,fetch,0.1126237328590281,0.8500044941902161,0.8168846964836121,0.8331155776977539,28,47
MISTRAL,siena,288,Query,fetch,0.13495923396887824,0.8423405289649963,0.8409971594810486,0.8416683077812195,32,24
MISTRAL,siena,289,Query,fetch,0.13495923396887824,0.8423405289649963,0.8409971594810486,0.8416683077812195,32,24
MISTRAL,siena,334,PersistenceManagerFactory,get,0.20530860223142738,0.8600512742996216,0.8758318424224854,0.8678698539733887,39,24
MISTRAL,siena,555,Model,getPersistenceManager,0.2635106235427634,0.8736088275909424,0.8374680876731873,0.8551567792892456,26,52
MISTRAL,siena,2365,Serializer,serialize,0.3183261815674937,0.8624773025512695,0.8500300049781799,0.8562084436416626,40,55
MISTRAL,siena,2366,Serializer,deserialize,0.2690737153891359,0.8749611973762512,0.8368303179740906,0.8554710745811462,26,54
MISTRAL,siena,2382,RemotePersistenceManager,createRequest,0.2909409642895304,0.8641804456710815,0.8420149087905884,0.8529537320137024,35,53
MISTRAL,siena,2383,RemotePersistenceManager,createRequest,0.14231553439202538,0.8440392017364502,0.860106348991394,0.8519970178604126,48,24
MISTRAL,siena,2384,RemotePersistenceManager,simpleRequest,0.2543404491757175,0.8638200759887695,0.8821577429771423,0.8728926181793213,38,42
MISTRAL,siena,2391,RemotePersistenceManager,createRequest,0.14321446537475918,0.8479728698730469,0.8611996173858643,0.8545350432395935,34,24
QWEN,jajuk,106,JSplash,setProgress,0.24591619531099726,0.8462191820144653,0.8547999858856201,0.8504879474639893,39,54
QWEN,jajuk,699,Device,getUrl,0.31366582877959354,0.8778795003890991,0.850780725479126,0.8641177415847778,28,55
QWEN,jajuk,700,Device,isMounted,0.35932513073446243,0.8553913235664368,0.831145167350769,0.8430939316749573,36,53
QWEN,jajuk,725,Device,unmount,0.38792898552303884,0.8608359694480896,0.8552339673042297,0.858025848865509,38,55
QWEN,jajuk,820,Directory,getDevice,0.3470175651555659,0.8807199597358704,0.8403409719467163,0.8600567579269409,22,55
QWEN,jajuk,821,Directory,getParentDirectory,0.31530043813826003,0.8794177174568176,0.8196063041687012,0.8484593033790588,25,59
QWEN,jajuk,840,Directory,getRelativePath,0.31772084198799755,0.8683396577835083,0.8244448304176331,0.8458231091499329,37,56
QWEN,jajuk,913,ItemManager,clear,0.23469443870922124,0.8664152026176453,0.8475322127342224,0.8568696975708008,34,56
QWEN,jajuk,961,AlbumManager,registerAlbum,0.27568802202786935,0.8554025888442993,0.8279386162757874,0.8414465188980103,37,60
QWEN,jajuk,1019,Playlist,getFiles,0.23689391879005692,0.8414179086685181,0.8294015526771545,0.8353664875030518,41,54
QWEN,jajuk,1062,Track,getAlbum,0.2675081309718513,0.8690417408943176,0.8282495737075806,0.8481553792953491,26,58
QWEN,jajuk,1210,File,getDirectory,0.2641510152281403,0.8617641925811768,0.8144294023513794,0.8374284505844116,29,59
QWEN,jajuk,1214,File,getTrack,0.2488892904208593,0.8659780025482178,0.8421933650970459,0.8539201021194458,25,53
QWEN,jajuk,1215,File,getAbsolutePath,0.42291051420968356,0.8875303864479065,0.8289213180541992,0.857225239276886,42,71
QWEN,jajuk,1366,TypeManager,clear,0.3041498847164334,0.878756582736969,0.8573158979415894,0.8679038286209106,41,59
QWEN,jajuk,2117,StackItem,getFile,0.3022737967599398,0.8749350905418396,0.8319675326347351,0.8529105186462402,26,56
QWEN,jajuk,2224,QueueList,add,0.2971273311287194,0.878631055355072,0.8336745500564575,0.8555626273155212,17,51
QWEN,jajuk,2238,QueueList,remove,0.29038455851866873,0.8840296268463135,0.8418071269989014,0.8624019026756287,24,52
QWEN,jajuk,2654,JajukAction,perform,0.2318186862489576,0.8755788803100586,0.8567724823951721,0.8660736680030823,39,46
QWEN,jajuk,3854,CoverView,initUI,0.17692618337121574,0.8413352370262146,0.8361956477165222,0.8387575149536133,35,54
QWEN,jajuk,4079,ViewAdapter,stopAllBusyLabels,0.26138676292070534,0.8581945896148682,0.8397878408432007,0.8488914370536804,30,45
QWEN,jajuk,8090,JajukTestCase,findJavaExecutable,0.3575943198949977,0.8752643465995789,0.810527503490448,0.8416529297828674,43,61
QWEN,jajuk,8091,JajukTestCase,setUp,0.2328215234535845,0.8637144565582275,0.8463042974472046,0.8549207448959351,37,62
QWEN,jajuk,9078,TestQueueModel,addItems,0.31466816688164984,0.8771607875823975,0.8570597767829895,0.8669938445091248,37,58
QWEN,jajuk,9570,TestLog,verifySpool,0.25358264453597024,0.8623048067092896,0.8494769930839539,0.8558428883552551,37,57
QWEN,jedit,1618,Buffer,getFlag,0.26893756676670344,0.87150639295578,0.8439748883247375,0.8575196862220764,30,53
QWEN,jedit,2124,PropertyManager,getProperty,0.1904581834476091,0.8436921834945679,0.8650087714195251,0.854217529296875,41,24
QWEN,jedit,2125,PropertyManager,setProperty,0.23432037008052786,0.8392799496650696,0.8592090010643005,0.8491275906562805,41,20
QWEN,jedit,2129,PropertyManager,getDefaultProperty,0.22754925215041594,0.8473885655403137,0.8387748599052429,0.8430597186088562,36,54
QWEN,jedit,2411,View,getInputHandler,0.32903050110110255,0.8929027318954468,0.8792800903320312,0.8860390782356262,29,44
QWEN,jedit,3588,NameSpace,getNode,0.3567528910716069,0.8624504804611206,0.8477585315704346,0.8550413846969604,39,58
QWEN,jedit,3615,NameSpace,getMethod,0.302082124815503,0.8482263088226318,0.8308131098747253,0.8394293785095215,41,52
QWEN,jedit,3616,NameSpace,getMethod,0.14766887439462129,0.8412963151931763,0.8750181794166565,0.8578259348869324,44,24
QWEN,jedit,3904,ParserTokenManager,jjFillToken,0.30537421849411256,0.8660194873809814,0.8560740947723389,0.8610181212425232,35,47
QWEN,jedit,3905,ParserTokenManager,getNextToken,0.2721000428009016,0.8454135656356812,0.8347589373588562,0.8400525450706482,30,52
QWEN,jedit,4346,SimpleNode,getSourceFile,0.2344147245931867,0.8557127118110657,0.8571583032608032,0.8564348220825195,37,40
QWEN,jedit,4441,JThis,event,0.21933531601798217,0.8312807083129883,0.830689549446106,0.8309850096702576,49,56
QWEN,jedit,4557,BshMethod,invoke,0.2781515738915651,0.854313850402832,0.8349223732948303,0.8445068597793579,39,52
QWEN,jedit,4558,BshMethod,invoke,0.13525885030840698,0.8420472741127014,0.8665945529937744,0.8541445732116699,38,24
QWEN,jedit,4559,BshMethod,invoke,0.1588722224362763,0.8449475169181824,0.8653097748756409,0.8550074100494385,37,24
QWEN,jedit,4577,JavaCharStream,BeginToken,0.2870407249836927,0.8638439774513245,0.8408478498458862,0.8521907329559326,40,47
QWEN,jedit,4580,JavaCharStream,readChar,0.24199364906218696,0.8547734618186951,0.8481482267379761,0.8514479398727417,32,51
QWEN,jedit,4583,JavaCharStream,getEndColumn,0.2741752402180446,0.873184859752655,0.8374850749969482,0.8549624681472778,27,53
QWEN,jedit,4584,JavaCharStream,getEndLine,0.2849255148438916,0.869337260723114,0.8395650386810303,0.854191780090332,33,53
QWEN,jedit,4587,JavaCharStream,backup,0.25201563216252576,0.8487851023674011,0.8224029541015625,0.8353857398033142,37,64
QWEN,jedit,4600,JavaCharStream,GetImage,0.3484217101266001,0.8614583015441895,0.8316560983657837,0.8462948799133301,31,57
QWEN,jedit,5274,Parser,getToken,0.34087229407526926,0.8635295033454895,0.8351602554321289,0.8491079807281494,38,55
QWEN,jedit,5928,JEditBuffer,getLineCount,0.2838805128440682,0.8752914667129517,0.8308008313179016,0.8524660468101501,33,65
QWEN,jedit,5930,JEditBuffer,getLineStartOffset,0.25969901062392214,0.8596183657646179,0.8369600176811218,0.8481379151344299,33,57
QWEN,jedit,6272,LineManager,getLineCount,0.2516341134911846,0.876719057559967,0.8219196200370789,0.8484354019165039,24,65
QWEN,jhotdraw,371,FloatingTextArea,createOverlay,0.23033987195921968,0.8718662261962891,0.8729078769683838,0.8723866939544678,35,41
QWEN,jhotdraw,386,CTXCommandMenu,addMenuItem,0.2141731810482691,0.8521499633789062,0.8396656513214111,0.8458617329597473,36,61
QWEN,jhotdraw,653,MDIDesktopPane,setAllSize,0.24772908006463373,0.8546204566955566,0.8373222351074219,0.8458828926086426,33,55
QWEN,jhotdraw,655,MDIDesktopPane,checkDesktopSize,0.2241009326325383,0.8601781725883484,0.8440242409706116,0.8520246148109436,38,57
QWEN,jhotdraw,765,PolygonFigure,getInternalPolygon,0.3464063049421998,0.8755180835723877,0.8467996120452881,0.8609194159507751,30,53
QWEN,jhotdraw,766,PolygonFigure,center,0.37532062741757816,0.8808881640434265,0.8642764687538147,0.8725032210350037,30,40
QWEN,jhotdraw,1287,ZoomDrawingView,getScale,0.18067239667284757,0.8666810989379883,0.7935295701026917,0.8284938335418701,29,59
QWEN,jhotdraw,1514,TextFigure,getText,0.42602225229991114,0.8867810964584351,0.8551834225654602,0.8706956505775452,28,54
QWEN,jhotdraw,1754,AttributeFigure,getAttribute,0.17453463041251155,0.8601855039596558,0.8375272750854492,0.8487051725387573,32,52
QWEN,jhotdraw,1980,DrawingView,drawing,0.2735417993180255,0.8642086386680603,0.8422025442123413,0.853063702583313,31,52
QWEN,jhotdraw,1993,DrawingView,selectionCount,0.14964419165068593,0.8666872978210449,0.8295954465866089,0.8477358818054199,31,55
QWEN,jhotdraw,2062,Figure,displayBox,0.33250530044175286,0.8728436827659607,0.8485639095306396,0.8605325222015381,27,56
QWEN,jhotdraw,2129,FigureEnumeration,nextFigure,0.2895584510352813,0.8743771910667419,0.8489938378334045,0.8614985942840576,29,51
QWEN,jhotdraw,2130,FigureEnumeration,hasNextFigure,0.20662158519705792,0.8616880178451538,0.8365058302879333,0.8489102721214294,26,53
QWEN,jhotdraw,2389,PertFigure,hasCycle,0.18915156726091628,0.8550255298614502,0.8344048261642456,0.844589352607727,30,54
QWEN,jhotdraw,3150,DecoratorFigure,getDecoratedFigure,0.30681608138729205,0.8759725093841553,0.8452950119972229,0.8603604435920715,27,54
QWEN,jhotdraw,3524,AbstractFigure,displayBox,0.25887634122070474,0.8624153137207031,0.8427197933197021,0.8524538278579712,30,56
QWEN,jhotdraw,5840,Bounds,intersectsPoint,0.14925214091384723,0.8671592473983765,0.8255426287651062,0.8458393812179565,23,53
QWEN,jhotdraw,5863,CollectionsFactory,createList,0.13194740496163812,0.8663287162780762,0.8359035849571228,0.8508442044258118,26,52
QWEN,jhotdraw,5939,StorableOutput,writeInt,0.30463599046157736,0.8533340096473694,0.842026948928833,0.8476428389549255,29,56
QWEN,jhotdraw,5952,StorableOutput,space,0.3355405754650756,0.871949315071106,0.8476967215538025,0.8596519827842712,26,57
QWEN,jhotdraw,6028,FloatingTextField,createOverlay,0.26956567941637133,0.8651134967803955,0.8712557554244995,0.8681737780570984,41,41
QWEN,jhotdraw,6088,StorableInput,readStorable,0.17520988464588344,0.8476040363311768,0.8332391977310181,0.8403602838516235,36,55
QWEN,jhotdraw,6090,StorableInput,readInt,0.26376723134987,0.8736398220062256,0.8418800830841064,0.8574659824371338,35,54
QWEN,jhotdraw,6232,Command,name,0.26105820753488773,0.8752363920211792,0.8381144404411316,0.856273353099823,27,53
QWEN,jtopas,452,TokenizerProperty,getType,0.23301026011501513,0.8797149062156677,0.8469857573509216,0.8630401492118835,26,55
QWEN,jtopas,453,TokenizerProperty,setFlags,0.311316860269757,0.8456630706787109,0.8600863218307495,0.852813720703125,35,41
QWEN,jtopas,454,TokenizerProperty,setFlags,0.15931392700026256,0.8428481817245483,0.8646869659423828,0.8536279201507568,39,20
QWEN,jtopas,456,TokenizerProperty,getFlagMask,0.09115719400502284,0.8611118197441101,0.8298777937889099,0.8452063202857971,21,54
QWEN,jtopas,460,TokenizerProperty,getImages,0.14143137342057488,0.8705505728721619,0.8207277655601501,0.8449053168296814,29,57
QWEN,jtopas,462,TokenizerProperty,getCompanion,0.25956184029215096,0.8716917037963867,0.826121985912323,0.848295271396637,29,63
QWEN,jtopas,733,AbstractTokenizer,getTokenizerProperties,0.22811971372234338,0.8691631555557251,0.8243380784988403,0.846157431602478,27,61
QWEN,jtopas,772,AbstractTokenizer,getBaseTokenizer,0.22339013582271797,0.8676271438598633,0.8357961773872375,0.8514143228530884,32,55
QWEN,jtopas,773,AbstractTokenizer,getBaseDataProvider,0.28712322131993395,0.8591362833976746,0.833996057510376,0.8463794589042664,35,54
QWEN,jtopas,774,AbstractTokenizer,readMoreDataFromBase,0.23263586054866497,0.8553003668785095,0.815209150314331,0.8347736597061157,38,61
QWEN,jtopas,789,AbstractTokenizer,isFlagSet,0.32234344111387914,0.8450800776481628,0.8145896196365356,0.8295547962188721,32,61
QWEN,jtopas,790,AbstractTokenizer,isFlagSet,0.14164214771116623,0.8421065211296082,0.8578463792800903,0.8499036431312561,31,25
QWEN,jtopas,831,AbstractTokenizerProperties,doGetProperty,0.18941491020743767,0.8657944798469543,0.8380826711654663,0.8517131805419922,37,56
QWEN,jtopas,851,AbstractTokenizerProperties,getString,0.29701698051908665,0.8661989569664001,0.8371779918670654,0.8514412045478821,31,56
QWEN,jtopas,867,AbstractTokenizerProperties,getBlockComment,0.305701680377659,0.8792228102684021,0.8526726961135864,0.8657442927360535,35,57
QWEN,jtopas,875,AbstractTokenizerProperties,getSpecialSequence,0.2939382393617644,0.8863595724105835,0.8452568054199219,0.8653203845024109,29,58
QWEN,jtopas,883,AbstractTokenizerProperties,getKeyword,0.278843897316327,0.8785541653633118,0.8382569551467896,0.8579325675964355,30,57
QWEN,jtopas,891,AbstractTokenizerProperties,getPattern,0.25528452189355466,0.8734864592552185,0.836974024772644,0.8548405766487122,31,58
QWEN,jtopas,893,AbstractTokenizerProperties,removeProperty,0.2729616995906819,0.8445591926574707,0.8368412256240845,0.8406825065612793,32,59
QWEN,jtopas,902,AbstractTokenizerProperties,checkArgument,0.23212676632545573,0.8421924114227295,0.8417224884033203,0.8419573903083801,42,57
QWEN,jtopas,1044,SequenceStore,startsWithSequenceCommentOrString,0.2733020929699627,0.8579497933387756,0.8242678046226501,0.8407716155052185,42,61
QWEN,jtopas,1058,SequenceStore,searchString,0.29824440915539946,0.8656853437423706,0.8400467038154602,0.8526732921600342,36,55
QWEN,jtopas,1062,SequenceStore,compare,0.16583405933334358,0.8297154307365417,0.8339619636535645,0.8318332433700562,46,53
QWEN,jtopas,1064,SequenceStore,compare,0.10956947821011562,0.8354434370994568,0.8658643364906311,0.8503819108009338,43,24
QWEN,jtopas,1160,DataProvider,getCharAt,0.23130647578561142,0.8631668090820312,0.8159141540527344,0.8388755917549133,26,58
QWEN,nanoXML,56,IXMLElement,getName,0.3378096879190058,0.8767282962799072,0.8283511400222778,0.8518534302711487,21,57
QWEN,nanoXML,93,IXMLElement,getContent,0.30688945439595877,0.8830739259719849,0.8395199775695801,0.8607463836669922,24,57
QWEN,nanoXML,94,IXMLElement,setContent,0.32348320497353716,0.8665494918823242,0.8410935401916504,0.8536317944526672,35,58
QWEN,nanoXML,160,StdXMLReader,startNewStream,0.23299472025117746,0.8297519087791443,0.8629580140113831,0.8460292816162109,49,44
QWEN,nanoXML,213,XMLAttribute,getFullName,0.2646895715208922,0.8854235410690308,0.8671262264251709,0.8761793971061707,23,39
QWEN,nanoXML,214,XMLAttribute,getName,0.3650066836927473,0.8776446580886841,0.8459964990615845,0.861530065536499,28,52
QWEN,nanoXML,215,XMLAttribute,getNamespace,0.2440643273692588,0.86711585521698,0.8359751105308533,0.851260781288147,26,53
QWEN,nanoXML,216,XMLAttribute,getValue,0.2747207431207165,0.8707873225212097,0.8343362808227539,0.8521721959114075,28,56
QWEN,nanoXML,218,XMLAttribute,getType,0.25602997337031486,0.8667688369750977,0.8262647390365601,0.8460322618484497,26,57
QWEN,nanoXML,224,IXMLValidator,setParameterEntityResolver,0.23462404360846126,0.8563466668128967,0.8326703310012817,0.8443425297737122,25,47
QWEN,nanoXML,225,IXMLValidator,getParameterEntityResolver,0.31746003940557777,0.8622308969497681,0.8330633640289307,0.847396194934845,25,52
QWEN,nanoXML,226,IXMLValidator,parseDTD,0.22031221732339484,0.8612985610961914,0.8365615606307983,0.8487498164176941,35,55
QWEN,nanoXML,227,IXMLValidator,elementStarted,0.2765092878437065,0.8722677230834961,0.8369505405426025,0.8542442917823792,35,56
QWEN,nanoXML,228,IXMLValidator,elementEnded,0.3346199533390858,0.8716432452201843,0.8408520221710205,0.8559707403182983,38,56
QWEN,nanoXML,229,IXMLValidator,attributeAdded,0.26059522258354084,0.8666908740997314,0.8405358195304871,0.8534129858016968,36,56
QWEN,nanoXML,230,IXMLValidator,elementAttributesProcessed,0.2862636311011836,0.8695486783981323,0.8408542275428772,0.8549607396125793,37,58
QWEN,nanoXML,231,IXMLValidator,PCDataAdded,0.3191071021539822,0.8688094615936279,0.8453820943832397,0.8569356799125671,33,55
QWEN,nanoXML,263,XMLElement,findAttribute,0.20264924668367384,0.8548524975776672,0.8716163635253906,0.8631530404090881,36,38
QWEN,nanoXML,264,XMLElement,findAttribute,0.19318329571177906,0.8525422215461731,0.8737452030181885,0.8630135655403137,40,24
QWEN,nanoXML,288,XMLElement,equalsXMLElement,0.23865298535466106,0.847900927066803,0.8143866658210754,0.8308059573173523,35,51
QWEN,nanoXML,402,XMLException,finalize,0.2629603918676797,0.8452427983283997,0.8492355942726135,0.8472344875335693,31,46
QWEN,nanoXML,414,IXMLReader,read,0.3130219713758791,0.8670969605445862,0.8308994770050049,0.8486124277114868,27,55
QWEN,nanoXML,417,IXMLReader,unread,0.23981654500285354,0.8453115820884705,0.8463274836540222,0.8458192348480225,42,55
QWEN,nanoXML,418,IXMLReader,getLineNr,0.16842534695633365,0.8743953704833984,0.8237918615341187,0.8483396768569946,35,67
QWEN,nanoXML,425,IXMLReader,getSystemID,0.3175468953328491,0.8885471820831299,0.8553400039672852,0.8716273903846741,32,54
QWEN,siena,54,Json,wrap,0.2378315432530717,0.8770874738693237,0.8548663854598999,0.8658343553543091,38,51
QWEN,siena,59,Json,get,0.22944188709361785,0.8596802949905396,0.8398926258087158,0.8496713042259216,29,47
QWEN,siena,60,Json,put,0.3633672746280952,0.8582198619842529,0.8486472368240356,0.8534066677093506,42,49
QWEN,siena,65,Json,keys,0.19884449899660459,0.8641887307167053,0.8285858631134033,0.8460128903388977,27,53
QWEN,siena,66,Json,containsKey,0.2357161635722477,0.8613927960395813,0.8287147283554077,0.8447378277778625,26,54
QWEN,siena,76,Json,size,0.33338589403009994,0.8480055928230286,0.8509813547134399,0.8494908213615417,40,50
QWEN,siena,87,Json,asString,0.2643528737266873,0.8674377799034119,0.8457332849502563,0.8564480543136597,26,48
QWEN,siena,90,Json,asBoolean,0.30335336805853236,0.8633757829666138,0.8519548177719116,0.857627272605896,38,48
QWEN,siena,128,PersistenceManager,createQuery,0.16651099798493219,0.8588601350784302,0.8549477458000183,0.8568994998931885,34,24
QWEN,siena,129,PersistenceManager,createQuery,0.20082935300934301,0.8584045171737671,0.8377888798713684,0.8479713797569275,34,28
QWEN,siena,133,PersistenceManager,get,0.3886588808016929,0.897450864315033,0.877985954284668,0.8876116871833801,29,43
QWEN,siena,134,PersistenceManager,insert,0.3601332902690677,0.895380973815918,0.87462317943573,0.8848803043365479,26,43
QWEN,siena,275,Query,filter,0.2361654687102244,0.8774848580360413,0.8261448740959167,0.851041316986084,25,49
QWEN,siena,276,Query,order,0.28859871904765333,0.8833818435668945,0.8286049365997314,0.8551170229911804,26,50
QWEN,siena,287,Query,fetch,0.2970328588290525,0.8725479245185852,0.8372931480407715,0.8545571565628052,31,47
QWEN,siena,288,Query,fetch,0.17057622698371883,0.8564937710762024,0.8542296290397644,0.855360209941864,35,24
QWEN,siena,289,Query,fetch,0.12592454701492392,0.8505150079727173,0.8548739552497864,0.8526889085769653,33,24
QWEN,siena,334,PersistenceManagerFactory,get,0.18073650267534577,0.8483135104179382,0.8747661113739014,0.8613367676734924,45,24
QWEN,siena,555,Model,getPersistenceManager,0.20401050134098161,0.8572349548339844,0.8482057452201843,0.852696418762207,30,52
QWEN,siena,2365,Serializer,serialize,0.25757714375893304,0.8772903084754944,0.8444684147834778,0.8605664968490601,26,55
QWEN,siena,2366,Serializer,deserialize,0.202291299770894,0.8852437138557434,0.8432838916778564,0.8637545108795166,31,54
QWEN,siena,2382,RemotePersistenceManager,createRequest,0.24018167020144332,0.844581663608551,0.8448866605758667,0.8447341322898865,43,53
QWEN,siena,2383,RemotePersistenceManager,createRequest,0.11995312244131778,0.8470245003700256,0.8667274117469788,0.8567626476287842,41,24
QWEN,siena,2384,RemotePersistenceManager,simpleRequest,0.2679271996180373,0.850121021270752,0.8684267401695251,0.8591763973236084,38,42
QWEN,siena,2391,RemotePersistenceManager,createRequest,0.11303491925386236,0.8465865850448608,0.8656168580055237,0.8559959530830383,38,24
